date,repository,path,pattern,correct,directory,basename,extension,lines,generated
2021-11-20,astn-schemaschemas,src/pub/esc/lowlevel/TypeScript/createFile.ts,/src/*/esc/**/*.ts,true,src/pub/esc/lowlevel/TypeScript,createFile.ts,.ts,67,false
2021-11-20,astn-schemaschemas,src/pub/esc/lowlevel/TypeScript/WriteAPI.ts,/src/*/esc/**/*.ts,true,src/pub/esc/lowlevel/TypeScript,WriteAPI.ts,.ts,9,false
2021-11-20,astn-schemaschemas,src/pub/esc/index.ts,/src/*/esc/**/*.ts,true,src/pub/esc,index.ts,.ts,9,false
2021-11-20,astn-schemaschemas,src/pub/esc/globals.ts,/src/*/esc/**/*.ts,true,src/pub/esc,globals.ts,.ts,54,false
2021-11-20,astn-schemaschemas,src/pub/esc/getSchemaSchemaBuilder.ts,/src/*/esc/**/*.ts,true,src/pub/esc,getSchemaSchemaBuilder.ts,.ts,13,false
2021-11-20,astn-schemaschemas,src/pub/esc/env/index.ts,/src/*/esc/**/*.ts,true,src/pub/esc/env,index.ts,.ts,4,false
2021-11-20,astn-schemaschemas,src/pub/esc/env/createHTTPResourceProvider.ts,/src/*/esc/**/*.ts,true,src/pub/esc/env,createHTTPResourceProvider.ts,.ts,40,false
2021-11-20,astn-schemaschemas,src/pub/esc/env/createFileSystemResourceProvider.ts,/src/*/esc/**/*.ts,true,src/pub/esc/env,createFileSystemResourceProvider.ts,.ts,62,false
2021-11-20,astn-schemaschemas,src/pub/esc/env/createCachedResourceProvider.ts,/src/*/esc/**/*.ts,true,src/pub/esc/env,createCachedResourceProvider.ts,.ts,98,false
2021-11-20,astn-schemaschemas,src/pub/esc/defaultSchemaHost.ts,/src/*/esc/**/*.ts,true,src/pub/esc,defaultSchemaHost.ts,.ts,8,false
2021-11-20,astn-schemaschemas,src/pub/esc/createNormalizer.ts,/src/*/esc/**/*.ts,true,src/pub/esc,createNormalizer.ts,.ts,44,false
2021-11-20,astn-schemaschemas,src/pub/esc/bin/astnGenerateSchemaCode2.ts,/src/*/esc/**/*.ts,true,src/pub/esc/bin,astnGenerateSchemaCode2.ts,.ts,8,false
2021-11-20,astn-schemaschemas,src/pub/esc/bin/astnGenerateSchemaCode.ts,/src/*/esc/**/*.ts,true,src/pub/esc/bin,astnGenerateSchemaCode.ts,.ts,8,false
2021-11-20,astn-schemaschemas,src/pub/esc/bin/astnExpand.ts,/src/*/esc/**/*.ts,true,src/pub/esc/bin,astnExpand.ts,.ts,47,false
2021-11-20,astn-schemaschemas,src/pub/esc/bin/astnCompact.ts,/src/*/esc/**/*.ts,true,src/pub/esc/bin,astnCompact.ts,.ts,46,false
2021-11-20,astn-schemaschemas,src/pub/esc/SchemaHost.ts,/src/*/esc/**/*.ts,true,src/pub/esc,SchemaHost.ts,.ts,5,false
2021-11-20,astn-vscode,src/server/esc/lib/esc/server.ts,/src/*/esc/**/*.ts,true,src/server/esc/lib/esc,server.ts,.ts,328,false
2021-11-20,astn-vscode,src/server/esc/lib/esc/processDocument.ts,/src/*/esc/**/*.ts,true,src/server/esc/lib/esc,processDocument.ts,.ts,51,false
2021-11-20,astn-vscode,src/client/esc/lib/interfaces/astnWrappers/index.ts,/src/*/esc/**/*.ts,true,src/client/esc/lib/interfaces/astnWrappers,index.ts,.ts,33,false
2021-11-20,astn-vscode,src/client/esc/lib/esc/extension.ts,/src/*/esc/**/*.ts,true,src/client/esc/lib/esc,extension.ts,.ts,108,false
2021-11-20,filesystem-webserver,src/test/esc/index.ts,/src/*/esc/**/*.ts,true,src/test/esc,index.ts,.ts,2,false
2021-11-20,filesystem-webserver,src/pub/esc/makeNativeHTTPrequest.ts,/src/*/esc/**/*.ts,true,src/pub/esc,makeNativeHTTPrequest.ts,.ts,73,false
2021-11-20,filesystem-webserver,src/pub/esc/index.ts,/src/*/esc/**/*.ts,true,src/pub/esc,index.ts,.ts,141,false
2021-11-20,filesystem-webserver,src/pub/esc/fileSystem/pushFileSystem.ts,/src/*/esc/**/*.ts,true,src/pub/esc/fileSystem,pushFileSystem.ts,.ts,132,false
2021-11-20,filesystem-webserver,src/pub/esc/fileSystem/index.ts,/src/*/esc/**/*.ts,true,src/pub/esc/fileSystem,index.ts,.ts,3,false
2021-11-20,filesystem-webserver,src/pub/esc/fileSystem/handleCommands.ts,/src/*/esc/**/*.ts,true,src/pub/esc/fileSystem,handleCommands.ts,.ts,69,false
2021-11-20,filesystem-webserver,src/pub/esc/fileSystem/ISocketServer.ts,/src/*/esc/**/*.ts,true,src/pub/esc/fileSystem,ISocketServer.ts,.ts,10,false
2021-11-20,filesystem-webserver,src/pub/esc/bin/cli.ts,/src/*/esc/**/*.ts,true,src/pub/esc/bin,cli.ts,.ts,11,false
2021-11-20,pareto-runtime,src/pub/esc/reexport_globals.ts,/src/*/esc/**/*.ts,true,src/pub/esc,reexport_globals.ts,.ts,5,false
2021-11-20,pareto-runtime,src/pub/esc/process.ts,/src/*/esc/**/*.ts,true,src/pub/esc,process.ts,.ts,51,false
2021-11-20,pareto-runtime,src/pub/esc/path.ts,/src/*/esc/**/*.ts,true,src/pub/esc,path.ts,.ts,17,false
2021-11-20,pareto-runtime,src/pub/esc/index.ts,/src/*/esc/**/*.ts,true,src/pub/esc,index.ts,.ts,17,false
2021-11-20,pareto-runtime,src/pub/esc/http.ts,/src/*/esc/**/*.ts,true,src/pub/esc,http.ts,.ts,62,false
2021-11-20,pareto-runtime,src/pub/esc/generics/interfaces/ResolveError.ts,/src/*/esc/**/*.ts,true,src/pub/esc/generics/interfaces,ResolveError.ts,.ts,5,false
2021-11-20,pareto-runtime,src/pub/esc/generics/interfaces/IResolveRegistry.ts,/src/*/esc/**/*.ts,true,src/pub/esc/generics/interfaces,IResolveRegistry.ts,.ts,19,false
2021-11-20,pareto-runtime,src/pub/esc/generics/interfaces/IReference.ts,/src/*/esc/**/*.ts,true,src/pub/esc/generics/interfaces,IReference.ts,.ts,4,false
2021-11-20,pareto-runtime,src/pub/esc/generics/interfaces/IReadonlyLookup.ts,/src/*/esc/**/*.ts,true,src/pub/esc/generics/interfaces,IReadonlyLookup.ts,.ts,9,false
2021-11-20,pareto-runtime,src/pub/esc/generics/interfaces/IReadonlyDictionary.ts,/src/*/esc/**/*.ts,true,src/pub/esc/generics/interfaces,IReadonlyDictionary.ts,.ts,12,false
2021-11-20,pareto-runtime,src/pub/esc/generics/interfaces/IReadonlyArray.ts,/src/*/esc/**/*.ts,true,src/pub/esc/generics/interfaces,IReadonlyArray.ts,.ts,4,false
2021-11-20,pareto-runtime,src/pub/esc/generics/interfaces/IDictionaryBuilder.ts,/src/*/esc/**/*.ts,true,src/pub/esc/generics/interfaces,IDictionaryBuilder.ts,.ts,6,false
2021-11-20,pareto-runtime,src/pub/esc/generics/functions/createResolveRegistry.ts,/src/*/esc/**/*.ts,true,src/pub/esc/generics/functions,createResolveRegistry.ts,.ts,26,false
2021-11-20,pareto-runtime,src/pub/esc/generics/functions/createReference.ts,/src/*/esc/**/*.ts,true,src/pub/esc/generics/functions,createReference.ts,.ts,44,false
2021-11-20,pareto-runtime,src/pub/esc/generics/functions/createDictionaryBuilder.ts,/src/*/esc/**/*.ts,true,src/pub/esc/generics/functions,createDictionaryBuilder.ts,.ts,59,false
2021-11-20,pareto-runtime,src/pub/esc/fsSync.ts,/src/*/esc/**/*.ts,true,src/pub/esc,fsSync.ts,.ts,38,false
2021-11-20,pareto-runtime,src/pub/esc/fs.ts,/src/*/esc/**/*.ts,true,src/pub/esc,fs.ts,.ts,330,false
2021-11-20,pareto-runtime,src/pub/esc/etc.ts,/src/*/esc/**/*.ts,true,src/pub/esc,etc.ts,.ts,120,false
2021-11-20,pareto-test,src/pub/esc/implementations/index.ts,/src/*/esc/**/*.ts,true,src/pub/esc/implementations,index.ts,.ts,49,false
2021-11-20,pareto-ts-validater,src/pub/esc/types.ts,/src/*/esc/**/*.ts,true,src/pub/esc,types.ts,.ts,513,false
2021-11-20,pareto-ts-validater,src/pub/esc/readWorkspace.ts,/src/*/esc/**/*.ts,true,src/pub/esc,readWorkspace.ts,.ts,44,false
2021-11-20,pareto-ts-validater,src/pub/esc/readGitWorkspace.ts,/src/*/esc/**/*.ts,true,src/pub/esc,readGitWorkspace.ts,.ts,46,false
2021-11-20,pareto-ts-validater,src/pub/esc/interfaces/fileSystemStructure.ts,/src/*/esc/**/*.ts,true,src/pub/esc/interfaces,fileSystemStructure.ts,.ts,22,false
2021-11-20,pareto-ts-validater,src/pub/esc/interfaces/IFileSystemContext.ts,/src/*/esc/**/*.ts,true,src/pub/esc/interfaces,IFileSystemContext.ts,.ts,22,false
2021-11-20,pareto-ts-validater,src/pub/esc/index.ts,/src/*/esc/**/*.ts,true,src/pub/esc,index.ts,.ts,36,false
2021-11-20,pareto-ts-validater,src/pub/esc/implementations/fileSystemStructure.ts,/src/*/esc/**/*.ts,true,src/pub/esc/implementations,fileSystemStructure.ts,.ts,143,false
2021-11-20,pareto-ts-validater,src/pub/esc/handleProject.ts,/src/*/esc/**/*.ts,true,src/pub/esc,handleProject.ts,.ts,144,false
2021-11-20,pareto-ts-validater,src/pub/esc/data/paretoProject.ts,/src/*/esc/**/*.ts,true,src/pub/esc/data,paretoProject.ts,.ts,44,false
2021-11-20,pareto-ts-validater,src/pub/esc/createFileSystemContext.ts,/src/*/esc/**/*.ts,true,src/pub/esc,createFileSystemContext.ts,.ts,83,false
2021-11-20,pareto-ts-validater,src/pub/esc/analyseWorkspace.ts,/src/*/esc/**/*.ts,true,src/pub/esc,analyseWorkspace.ts,.ts,55,false
2021-11-20,pareto-ts-validater,src/pub/esc/analyseParetoRepos.ts,/src/*/esc/**/*.ts,true,src/pub/esc,analyseParetoRepos.ts,.ts,89,false
2021-11-20,pareto-ts-validater,src/git/esc/implementations/readGitRepoWithContent.ts,/src/*/esc/**/*.ts,true,src/git/esc/implementations,readGitRepoWithContent.ts,.ts,31,false
2021-11-20,pareto-ts-validater,src/git/esc/implementations/readGitRepo.ts,/src/*/esc/**/*.ts,true,src/git/esc/implementations,readGitRepo.ts,.ts,26,false
2021-11-20,pareto-ts-validater,src/git/esc/implementations/index.ts,/src/*/esc/**/*.ts,true,src/git/esc/implementations,index.ts,.ts,2,false
2021-11-20,pareto-ts-validater,src/fileSystem/esc/implementations/readDirectoryRecursively.ts,/src/*/esc/**/*.ts,true,src/fileSystem/esc/implementations,readDirectoryRecursively.ts,.ts,60,false
2021-11-20,pareto-ts-validater,src/fileSystem/esc/implementations/logReadDirErrorType.ts,/src/*/esc/**/*.ts,true,src/fileSystem/esc/implementations,logReadDirErrorType.ts,.ts,26,false
2021-11-20,railroads,src/pub/esc/generateTypeScriptCode.ts,/src/*/esc/**/*.ts,true,src/pub/esc,generateTypeScriptCode.ts,.ts,140,false
2021-11-20,railroads,src/pub/esc/code.generated.ts,/src/*/esc/**/*.ts,true,src/pub/esc,code.generated.ts,.ts,412,true
2021-11-20,railroads,src/generate/esc/generateCode2.ts,/src/*/esc/**/*.ts,true,src/generate/esc,generateCode2.ts,.ts,103,false
2021-11-20,railroads,src/generate/esc/generateCode.ts,/src/*/esc/**/*.ts,true,src/generate/esc,generateCode.ts,.ts,171,false
2021-11-20,typesafe-typescript-ast,src/tools/esc/copyPackage.ts,/src/*/esc/**/*.ts,true,src/tools/esc,copyPackage.ts,.ts,131,false
2021-11-20,typesafe-typescript-ast,src/pub/esc/interfaces/untypedAST/index.ts,/src/*/esc/**/*.ts,true,src/pub/esc/interfaces/untypedAST,index.ts,.ts,17,false
2021-11-20,typesafe-typescript-ast,src/pub/esc/interfaces/typedAST/ts_api.generated.ts,/src/*/esc/**/*.ts,true,src/pub/esc/interfaces/typedAST,ts_api.generated.ts,.ts,760,true
2021-11-20,typesafe-typescript-ast,src/pub/esc/interfaces/typedAST/index.ts,/src/*/esc/**/*.ts,true,src/pub/esc/interfaces/typedAST,index.ts,.ts,2,false
2021-11-20,typesafe-typescript-ast,src/pub/esc/interfaces/typedAST/Project.ts,/src/*/esc/**/*.ts,true,src/pub/esc/interfaces/typedAST,Project.ts,.ts,10,false
2021-11-20,typesafe-typescript-ast,src/pub/esc/index.ts,/src/*/esc/**/*.ts,true,src/pub/esc,index.ts,.ts,1,false
2021-11-20,typesafe-typescript-ast,src/pub/esc/implementations/visitor_template.generated.ts,/src/*/esc/**/*.ts,true,src/pub/esc/implementations,visitor_template.generated.ts,.ts,2605,true
2021-11-20,typesafe-typescript-ast,src/pub/esc/implementations/index.ts,/src/*/esc/**/*.ts,true,src/pub/esc/implementations,index.ts,.ts,2,false
2021-11-20,typesafe-typescript-ast,src/pub/esc/implementations/builder/loadUntypedProject.ts,/src/*/esc/**/*.ts,true,src/pub/esc/implementations/builder,loadUntypedProject.ts,.ts,103,false
2021-11-20,typesafe-typescript-ast,src/pub/esc/implementations/builder/loadTypedProject.ts,/src/*/esc/**/*.ts,true,src/pub/esc/implementations/builder,loadTypedProject.ts,.ts,51,false
2021-11-20,typesafe-typescript-ast,src/pub/esc/implementations/builder/index.ts,/src/*/esc/**/*.ts,true,src/pub/esc/implementations/builder,index.ts,.ts,2,false
2021-11-20,typesafe-typescript-ast,src/pub/esc/implementations/builder/builder.generated.ts,/src/*/esc/**/*.ts,true,src/pub/esc/implementations/builder,builder.generated.ts,.ts,3184,true
2021-11-20,typesafe-typescript-ast,src/generateCode/esc/interfaces/WriteAPI/index.ts,/src/*/esc/**/*.ts,true,src/generateCode/esc/interfaces/WriteAPI,index.ts,.ts,9,false
2021-11-20,typesafe-typescript-ast,src/generateCode/esc/interfaces/NewGrammar.ts,/src/*/esc/**/*.ts,true,src/generateCode/esc/interfaces,NewGrammar.ts,.ts,31,false
2021-11-20,typesafe-typescript-ast,src/generateCode/esc/interfaces/Grammar.ts,/src/*/esc/**/*.ts,true,src/generateCode/esc/interfaces,Grammar.ts,.ts,24,false
2021-11-20,typesafe-typescript-ast,src/generateCode/esc/implementations/generateCode.ts,/src/*/esc/**/*.ts,true,src/generateCode/esc/implementations,generateCode.ts,.ts,506,false
2021-11-20,typesafe-typescript-ast,src/generateCode/esc/implementations/createBlock/index.ts,/src/*/esc/**/*.ts,true,src/generateCode/esc/implementations/createBlock,index.ts,.ts,70,false
2021-11-20,typesafe-typescript-ast,src/generateCode/esc/bin/generateTypescriptAPICode.ts,/src/*/esc/**/*.ts,true,src/generateCode/esc/bin,generateTypescriptAPICode.ts,.ts,17,false
2021-11-20,typesafe-typescript-ast,src/data/esc/newGrammar.ts,/src/*/esc/**/*.ts,true,src/data/esc,newGrammar.ts,.ts,29,false
2021-11-20,typesafe-typescript-ast,src/data/esc/grammar.ts,/src/*/esc/**/*.ts,true,src/data/esc,grammar.ts,.ts,521,false
2021-11-20,typesafe-typescript-ast,src/analyseCodeBase/esc/implementations/index.ts,/src/*/esc/**/*.ts,true,src/analyseCodeBase/esc/implementations,index.ts,.ts,1,false
2021-11-20,typesafe-typescript-ast,src/analyseCodeBase/esc/implementations/createBlock/index.ts,/src/*/esc/**/*.ts,true,src/analyseCodeBase/esc/implementations/createBlock,index.ts,.ts,70,false
2021-11-20,typesafe-typescript-ast,src/analyseCodeBase/esc/implementations/analyseCodebaseForNodeOccurences.ts,/src/*/esc/**/*.ts,true,src/analyseCodeBase/esc/implementations,analyseCodebaseForNodeOccurences.ts,.ts,271,false
2021-11-20,typesafe-typescript-ast,src/analyseCodeBase/esc/implementations/WriteAPI/index.ts,/src/*/esc/**/*.ts,true,src/analyseCodeBase/esc/implementations/WriteAPI,index.ts,.ts,9,false
2021-11-20,typesafe-typescript-ast,src/analyseCodeBase/esc/bin/analyse.ts,/src/*/esc/**/*.ts,true,src/analyseCodeBase/esc/bin,analyse.ts,.ts,38,false
2021-11-20,astn,src/tmp/esc/globals.ts,/src/*/esc/**/*.ts,true,src/tmp/esc,globals.ts,.ts,51,false
2021-11-20,astn,src/pub/esc/legacy/tsbin/toJSON.ts,/src/*/esc/**/*.ts,true,src/pub/esc/legacy/tsbin,toJSON.ts,.ts,6,false
2021-11-20,astn,src/pub/esc/legacy/tsbin/normalizeFile.ts,/src/*/esc/**/*.ts,true,src/pub/esc/legacy/tsbin,normalizeFile.ts,.ts,6,false
2021-11-20,astn,src/pub/esc/legacy/test/typed.ts,/src/*/esc/**/*.ts,true,src/pub/esc/legacy/test,typed.ts,.ts,292,false
2021-11-20,astn,src/pub/esc/legacy/test/testTyped.ts,/src/*/esc/**/*.ts,true,src/pub/esc/legacy/test,testTyped.ts,.ts,466,false
2021-11-20,astn,src/pub/esc/legacy/test/testTestSets.ts,/src/*/esc/**/*.ts,true,src/pub/esc/legacy/test,testTestSets.ts,.ts,246,false
2021-11-20,astn,src/pub/esc/legacy/test/testSet.ts,/src/*/esc/**/*.ts,true,src/pub/esc/legacy/test,testSet.ts,.ts,115,false
2021-11-20,astn,src/pub/esc/legacy/test/testProgram.ts,/src/*/esc/**/*.ts,true,src/pub/esc/legacy/test,testProgram.ts,.ts,40,false
2021-11-20,astn,src/pub/esc/legacy/test/testFormatting.ts,/src/*/esc/**/*.ts,true,src/pub/esc/legacy/test,testFormatting.ts,.ts,44,false
2021-11-20,astn,src/pub/esc/legacy/test/ownJSONTestset.ts,/src/*/esc/**/*.ts,true,src/pub/esc/legacy/test,ownJSONTestset.ts,.ts,1024,false
2021-11-20,astn,src/pub/esc/legacy/test/fs.ts,/src/*/esc/**/*.ts,true,src/pub/esc/legacy/test,fs.ts,.ts,209,false
2021-11-20,astn,src/pub/esc/legacy/test/createExecutionContext.ts,/src/*/esc/**/*.ts,true,src/pub/esc/legacy/test,createExecutionContext.ts,.ts,96,false
2021-11-20,astn,src/pub/esc/legacy/test/TestDefinition.ts,/src/*/esc/**/*.ts,true,src/pub/esc/legacy/test,TestDefinition.ts,.ts,33,false
2021-11-20,astn,src/pub/esc/legacy/test/JSONTestSuiteImp.ts,/src/*/esc/**/*.ts,true,src/pub/esc/legacy/test,JSONTestSuiteImp.ts,.ts,165,false
2021-11-20,astn,src/pub/esc/legacy/test/JSONTestSuite.ts,/src/*/esc/**/*.ts,true,src/pub/esc/legacy/test,JSONTestSuite.ts,.ts,165,false
2021-11-20,astn,src/pub/esc/legacy/test/ASTNTestSet.ts,/src/*/esc/**/*.ts,true,src/pub/esc/legacy/test,ASTNTestSet.ts,.ts,509,false
2021-11-20,astn,src/pub/esc/legacy/notSureYet/toJSON.ts,/src/*/esc/**/*.ts,true,src/pub/esc/legacy/notSureYet,toJSON.ts,.ts,14,false
2021-11-20,astn,src/pub/esc/legacy/notSureYet/normalizeText.ts,/src/*/esc/**/*.ts,true,src/pub/esc/legacy/notSureYet,normalizeText.ts,.ts,14,false
2021-11-20,astn,src/pub/esc/legacy/notSureYet/formatCLI.ts,/src/*/esc/**/*.ts,true,src/pub/esc/legacy/notSureYet,formatCLI.ts,.ts,40,false
2021-11-20,astn,src/pub/esc/interfaces/typedTokenize/index.ts,/src/*/esc/**/*.ts,true,src/pub/esc/interfaces/typedTokenize,index.ts,.ts,11,false
2021-11-20,astn,src/pub/esc/interfaces/typedTokenize/SchemaSchemaBuilder.ts,/src/*/esc/**/*.ts,true,src/pub/esc/interfaces/typedTokenize,SchemaSchemaBuilder.ts,.ts,9,false
2021-11-20,astn,src/pub/esc/interfaces/typedTokenize/SchemaError.ts,/src/*/esc/**/*.ts,true,src/pub/esc/interfaces/typedTokenize,SchemaError.ts,.ts,10,false
2021-11-20,astn,src/pub/esc/interfaces/typedTokenize/SchemaDeserializationError.ts,/src/*/esc/**/*.ts,true,src/pub/esc/interfaces/typedTokenize,SchemaDeserializationError.ts,.ts,8,false
2021-11-20,astn,src/pub/esc/interfaces/typedTokenize/SchemaAndSideEffects.ts,/src/*/esc/**/*.ts,true,src/pub/esc/interfaces/typedTokenize,SchemaAndSideEffects.ts,.ts,11,false
2021-11-20,astn,src/pub/esc/interfaces/typedTokenize/CreateSchemaHandler.ts,/src/*/esc/**/*.ts,true,src/pub/esc/interfaces/typedTokenize,CreateSchemaHandler.ts,.ts,14,false
2021-11-20,astn,src/pub/esc/interfaces/typedTokenize/CreateExternalSchemaLoader.ts,/src/*/esc/**/*.ts,true,src/pub/esc/interfaces/typedTokenize,CreateExternalSchemaLoader.ts,.ts,7,false
2021-11-20,astn,src/pub/esc/interfaces/typedTokenize/CreateASTNUnmarshaller.ts,/src/*/esc/**/*.ts,true,src/pub/esc/interfaces/typedTokenize,CreateASTNUnmarshaller.ts,.ts,17,false
2021-11-20,astn,src/pub/esc/interfaces/typedTokenize/ContextSchemaResult.ts,/src/*/esc/**/*.ts,true,src/pub/esc/interfaces/typedTokenize,ContextSchemaResult.ts,.ts,7,false
2021-11-20,astn,src/pub/esc/interfaces/typedTokenize/ContextSchemaIssue.ts,/src/*/esc/**/*.ts,true,src/pub/esc/interfaces/typedTokenize,ContextSchemaIssue.ts,.ts,10,false
2021-11-20,astn,src/pub/esc/interfaces/typedTokenize/ASTNUnmarshallIssue.ts,/src/*/esc/**/*.ts,true,src/pub/esc/interfaces/typedTokenize,ASTNUnmarshallIssue.ts,.ts,22,false
2021-11-20,astn,src/pub/esc/interfaces/typed/index.ts,/src/*/esc/**/*.ts,true,src/pub/esc/interfaces/typed,index.ts,.ts,9,false
2021-11-20,astn,src/pub/esc/interfaces/typed/definitions.ts,/src/*/esc/**/*.ts,true,src/pub/esc/interfaces/typed,definitions.ts,.ts,28,false
2021-11-20,astn,src/pub/esc/interfaces/typed/UnmarshallError.ts,/src/*/esc/**/*.ts,true,src/pub/esc/interfaces/typed,UnmarshallError.ts,.ts,33,false
2021-11-20,astn,src/pub/esc/interfaces/typed/SerializationStyle.ts,/src/*/esc/**/*.ts,true,src/pub/esc/interfaces/typed,SerializationStyle.ts,.ts,4,false
2021-11-20,astn,src/pub/esc/interfaces/typed/InternalSchemaSpecification.ts,/src/*/esc/**/*.ts,true,src/pub/esc/interfaces/typed,InternalSchemaSpecification.ts,.ts,5,false
2021-11-20,astn,src/pub/esc/interfaces/typed/ITypedTreeHandler.ts,/src/*/esc/**/*.ts,true,src/pub/esc/interfaces/typed,ITypedTreeHandler.ts,.ts,90,false
2021-11-20,astn,src/pub/esc/interfaces/typed/IMarshallableDataset.ts,/src/*/esc/**/*.ts,true,src/pub/esc/interfaces/typed,IMarshallableDataset.ts,.ts,29,false
2021-11-20,astn,src/pub/esc/interfaces/typed/Datastore.ts,/src/*/esc/**/*.ts,true,src/pub/esc/interfaces/typed,Datastore.ts,.ts,23,false
2021-11-20,astn,src/pub/esc/interfaces/typed/CreateTreeUnmarshaller.ts,/src/*/esc/**/*.ts,true,src/pub/esc/interfaces/typed,CreateTreeUnmarshaller.ts,.ts,16,false
2021-11-20,astn,src/pub/esc/interfaces/tokenLevel/index.ts,/src/*/esc/**/*.ts,true,src/pub/esc/interfaces/tokenLevel,index.ts,.ts,6,false
