date,repository,path,pattern,correct,directory,basename,extension,lines,generated
2021-12-22,astn,src/pub/esc/implementations/_astn/getEndLocationFromRange.ts,/src/*/esc/**/*.ts,true,src/pub/esc/implementations/_astn,getEndLocationFromRange.ts,.ts,8,false
2021-12-22,astn,src/pub/esc/implementations/_astn/expect2.ts,/src/*/esc/**/*.ts,true,src/pub/esc/implementations/_astn,expect2.ts,.ts,80,false
2021-12-22,astn,src/pub/esc/implementations/_astn/dummyHandlers.ts,/src/*/esc/**/*.ts,true,src/pub/esc/implementations/_astn,dummyHandlers.ts,.ts,56,false
2021-12-22,astn,src/pub/esc/implementations/_astn/createTreeParser.ts,/src/*/esc/**/*.ts,true,src/pub/esc/implementations/_astn,createTreeParser.ts,.ts,663,false
2021-12-22,astn,src/pub/esc/implementations/_astn/createTokenizer2.ts,/src/*/esc/**/*.ts,true,src/pub/esc/implementations/_astn,createTokenizer2.ts,.ts,521,false
2021-12-22,astn,src/pub/esc/implementations/_astn/createTokenizer.ts,/src/*/esc/**/*.ts,true,src/pub/esc/implementations/_astn,createTokenizer.ts,.ts,33,false
2021-12-22,astn,src/pub/esc/implementations/_astn/createStructureParser.ts,/src/*/esc/**/*.ts,true,src/pub/esc/implementations/_astn,createStructureParser.ts,.ts,223,false
2021-12-22,astn,src/pub/esc/implementations/_astn/createStreamPreTokenizer.ts,/src/*/esc/**/*.ts,true,src/pub/esc/implementations/_astn,createStreamPreTokenizer.ts,.ts,211,false
2021-12-22,astn,src/pub/esc/implementations/_astn/createPreTokenizer.ts,/src/*/esc/**/*.ts,true,src/pub/esc/implementations/_astn,createPreTokenizer.ts,.ts,1065,false
2021-12-22,astn,src/pub/esc/implementations/_astn/createJSONSerializer.ts,/src/*/esc/**/*.ts,true,src/pub/esc/implementations/_astn,createJSONSerializer.ts,.ts,41,false
2021-12-22,astn,src/pub/esc/implementations/_astn/createJSONFormatter.ts,/src/*/esc/**/*.ts,true,src/pub/esc/implementations/_astn,createJSONFormatter.ts,.ts,166,false
2021-12-22,astn,src/pub/esc/implementations/_astn/createFlattener.ts,/src/*/esc/**/*.ts,true,src/pub/esc/implementations/_astn,createFlattener.ts,.ts,175,false
2021-12-22,astn,src/pub/esc/implementations/_astn/createExpectContext.ts,/src/*/esc/**/*.ts,true,src/pub/esc/implementations/_astn,createExpectContext.ts,.ts,730,false
2021-12-22,astn,src/pub/esc/implementations/_astn/createAnnotater.ts,/src/*/esc/**/*.ts,true,src/pub/esc/implementations/_astn,createAnnotater.ts,.ts,187,false
2021-12-22,astn,src/pub/esc/implementations/_astn/createASTNSerializer.ts,/src/*/esc/**/*.ts,true,src/pub/esc/implementations/_astn,createASTNSerializer.ts,.ts,57,false
2021-12-22,astn,src/pub/esc/implementations/_astn/createASTNNormalizer.ts,/src/*/esc/**/*.ts,true,src/pub/esc/implementations/_astn,createASTNNormalizer.ts,.ts,184,false
2021-12-22,astn,src/pub/esc/implementations/_astn/TokenizerOptions.ts,/src/*/esc/**/*.ts,true,src/pub/esc/implementations/_astn,TokenizerOptions.ts,.ts,4,false
2021-12-22,astn,src/pub/esc/implementations/_astn/PreToken.ts,/src/*/esc/**/*.ts,true,src/pub/esc/implementations/_astn,PreToken.ts,.ts,64,false
2021-12-22,astn,src/pub/esc/implementations/_astn/IPreTokenizer.ts,/src/*/esc/**/*.ts,true,src/pub/esc/implementations/_astn,IPreTokenizer.ts,.ts,19,false
2021-12-22,astn,src/pub/esc/implementations/_astn/IPreTokenStreamConsumer.ts,/src/*/esc/**/*.ts,true,src/pub/esc/implementations/_astn,IPreTokenStreamConsumer.ts,.ts,7,false
2021-12-22,astn,src/pub/esc/implementations/_astn/ILocationState.ts,/src/*/esc/**/*.ts,true,src/pub/esc/implementations/_astn,ILocationState.ts,.ts,7,false
2021-12-22,astn,src/pub/esc/implementations/_astn/IChunk.ts,/src/*/esc/**/*.ts,true,src/pub/esc/implementations/_astn,IChunk.ts,.ts,7,false
2021-12-22,typesafe-typescript-ast,src/pub/esc/implementations/parser/parser.generated.ts,/src/*/esc/**/*.ts,true,src/pub/esc/implementations/parser,parser.generated.ts,.ts,8199,true
